state,yr,qtr,index_nsa,index_sa,note
NC,2015,2,185.44,183.54,
NC,2015,3,186.5,184.69,
NC,2015,4,187.85,187.49,
NC,2016,1,188.3,189.62,
NC,2016,2,194.78,192.82,
NC,2016,3,197.04,195.21,
NC,2016,4,198.11,197.74,
NC,2017,1,200.09,201.27,
NC,2017,2,206.45,204.47,
NC,2017,3,209.78,207.87,
NC,2017,4,211.59,211.21,
NC,2018,1,214.2,215.25,
NC,2018,2,219.71,217.7,
NC,2018,3,223.48,221.48,
NC,2018,4,225.05,224.67,
NC,2019,1,226.45,227.39,
ND,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1991,2,103.85,101.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1991,3,102.16,100.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1991,4,104.24,102.2,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1992,1,104.35,104.3,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1992,2,106.11,104.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1992,3,105.99,104.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1992,4,108.33,106.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1993,1,105.67,105.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1993,2,111.97,110.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1993,3,114.48,112.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1993,4,116.71,114.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1994,1,117.49,117.28,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1994,2,119.16,117.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1994,3,122.53,120.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1994,4,124.1,122.01,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1995,1,122.22,121.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1995,2,126.63,125.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1995,3,129.06,126.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1995,4,129.72,127.66,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1996,1,131.15,130.83,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1996,2,132.61,130.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1996,3,135.59,132.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1996,4,135.28,133.46,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1997,1,133.74,133.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1997,2,136.05,134.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1997,3,139.37,136.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1997,4,139.61,138.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1998,1,138.86,138.15,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1998,2,142.53,140.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1998,3,143.75,140.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1998,4,144.19,142.99,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1999,1,143.42,142.41,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1999,2,147.12,144.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1999,3,148.65,145.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,1999,4,145.93,144.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2000,1,150.22,148.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2000,2,151,148.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2000,3,151.68,148.58,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2000,4,148.7,147.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2001,1,153.66,152.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2001,2,153.83,151.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2001,3,154.8,151.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2001,4,158.8,157.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2002,1,156.72,155.29,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2002,2,161.38,158.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2002,3,164.85,161.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2002,4,164.46,163.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2003,1,167.49,166.4,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2003,2,170.27,167.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2003,3,175.31,171.82,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2003,4,173.74,172,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2004,1,175.06,174.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2004,2,184.4,181.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2004,3,186.24,182.41,
ND,2004,4,190.74,188.61,
ND,2005,1,194.06,193.73,
ND,2005,2,200.27,196.54,
ND,2005,3,205.43,201.11,
ND,2005,4,209.94,207.61,
ND,2006,1,208.58,208.41,
ND,2006,2,217.04,212.89,
ND,2006,3,221.69,217.04,
ND,2006,4,220.12,217.59,
ND,2007,1,224.5,224.51,
ND,2007,2,230.55,225.98,
ND,2007,3,234.06,229.23,
ND,2007,4,231.75,229.09,
ND,2008,1,230.36,230.28,
ND,2008,2,239.46,234.77,
ND,2008,3,241.02,236.22,
ND,2008,4,241.01,238.12,
ND,2009,1,240.02,239.81,
ND,2009,2,247.96,243.13,
ND,2009,3,248.77,244.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2009,4,246.93,243.68,
ND,2010,1,250.2,249.68,
ND,2010,2,252.49,247.84,
ND,2010,3,255.69,251.27,
ND,2010,4,260.32,256.6,
ND,2011,1,259.61,258.75,
ND,2011,2,268.19,263.64,
ND,2011,3,271.94,267.36,
ND,2011,4,279.42,275.26,
ND,2012,1,283.29,281.97,
ND,2012,2,292.73,288.21,
ND,2012,3,300.65,295.43,
ND,2012,4,308.98,304.47,
ND,2013,1,312.66,310.91,
ND,2013,2,320.45,315.72,
ND,2013,3,329.39,323.34,
ND,2013,4,328.66,324.19,
ND,2014,1,331.05,329.05,
ND,2014,2,340.01,335.03,
ND,2014,3,347.68,340.81,
ND,2014,4,353.46,349.42,
ND,2015,1,356,353.68,
ND,2015,2,359.19,353.7,
ND,2015,3,362.54,354.97,
ND,2015,4,363.67,360.28,
ND,2016,1,354.56,351.99,
ND,2016,2,363.06,357.32,
ND,2016,3,363.82,355.95,
ND,2016,4,356.81,354.24,
ND,2017,1,357.33,354.46,
ND,2017,2,365.59,359.64,
ND,2017,3,370.15,361.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2017,4,364.65,362.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2018,1,368.44,365.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ND,2018,2,371.61,365.54,
ND,2018,3,374.79,366.34,
ND,2018,4,369.9,368.19,
ND,2019,1,376.56,373,
NE,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE,1991,2,100.76,100.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE,1991,3,101.44,100.56,
NE,1991,4,102.48,101.88,
NE,1992,1,105.11,105.16,
NE,1992,2,106.89,106.46,
NE,1992,3,109.52,108.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NE,1992,4,111.32,110.74,
NE,1993,1,111.91,112.03,
NE,1993,2,114.58,114.03,
NE,1993,3,117.54,116.39,
NE,1993,4,120.26,119.74,
NE,1994,1,121.58,121.76,
NE,1994,2,123.37,122.65,
NE,1994,3,127.46,126.13,
NE,1994,4,125.74,125.35,
NE,1995,1,127.72,127.9,
NE,1995,2,132,131.13,
NE,1995,3,134.85,133.41,
NE,1995,4,135.02,134.76,
NE,1996,1,136.33,136.49,
NE,1996,2,140.28,139.26,
NE,1996,3,141.82,140.33,
NE,1996,4,142.37,142.23,
NE,1997,1,144.38,144.46,
NE,1997,2,146.16,145.01,
NE,1997,3,148.82,147.34,
NE,1997,4,148.95,148.84,
NE,1998,1,151.05,151.07,
NE,1998,2,152.89,151.66,
NE,1998,3,154.11,152.63,
NE,1998,4,158.06,157.96,
NE,1999,1,158.56,158.54,
NE,1999,2,162.53,161.25,
NE,1999,3,163.93,162.36,
NE,1999,4,162.38,162.22,
NE,2000,1,164.14,164.21,
NE,2000,2,166.83,165.53,
NE,2000,3,168.17,166.44,
NE,2000,4,168.78,168.61,
NE,2001,1,169.54,169.76,
NE,2001,2,171.74,170.39,
NE,2001,3,173.42,171.51,
NE,2001,4,172.6,172.4,
NE,2002,1,173.29,173.68,
NE,2002,2,177.3,175.95,
NE,2002,3,178.22,176.02,
NE,2002,4,179.41,179.24,
NE,2003,1,180.45,181.06,
NE,2003,2,184.68,183.29,
NE,2003,3,186.6,184.09,
NE,2003,4,185.63,185.47,
NE,2004,1,187.37,188.25,
NE,2004,2,190.86,189.35,
NE,2004,3,194.75,191.86,
NE,2004,4,194.27,194.19,
NE,2005,1,194.41,195.51,
NE,2005,2,198.14,196.47,
NE,2005,3,202.61,199.39,
NE,2005,4,200.91,200.86,
NE,2006,1,200.75,202.19,
NE,2006,2,206.27,204.38,
NE,2006,3,207.16,203.72,
NE,2006,4,204.28,204.18,
NE,2007,1,204.41,206.27,
NE,2007,2,208.15,205.96,
NE,2007,3,208.56,205.15,
NE,2007,4,202.92,202.69,
NE,2008,1,201.19,203.39,
NE,2008,2,204.41,201.96,
NE,2008,3,205.86,202.67,
NE,2008,4,201.44,201.05,
NE,2009,1,195.42,197.74,
NE,2009,2,202.17,199.51,
NE,2009,3,203.69,200.82,
NE,2009,4,203.29,202.68,
NE,2010,1,198.68,201.09,
NE,2010,2,205.99,203.19,
NE,2010,3,202.14,199.53,
NE,2010,4,199.24,198.49,
NE,2011,1,196.4,198.66,
NE,2011,2,201.54,198.8,
NE,2011,3,202.5,200.1,
NE,2011,4,202.05,201.3,
NE,2012,1,202.84,204.89,
NE,2012,2,206.59,203.89,
NE,2012,3,208.07,205.64,
NE,2012,4,210.47,209.82,
NE,2013,1,208.55,210.31,
NE,2013,2,215.59,212.93,
NE,2013,3,218.48,215.87,
NE,2013,4,217.35,216.83,
NE,2014,1,218.44,220.11,
NE,2014,2,224.39,221.71,
NE,2014,3,226.89,224.03,
NE,2014,4,225.69,225.33,
NE,2015,1,228.25,229.95,
NE,2015,2,234.31,231.49,
NE,2015,3,236.29,233.14,
NE,2015,4,236.69,236.42,
NE,2016,1,237.55,239.38,
NE,2016,2,245.26,242.28,
NE,2016,3,248.35,244.86,
NE,2016,4,247,246.76,
NE,2017,1,248.22,250.24,
NE,2017,2,259.02,255.87,
NE,2017,3,263.74,259.85,
NE,2017,4,264.21,263.83,
NE,2018,1,269.01,271.41,
NE,2018,2,273.45,270.15,
NE,2018,3,280.4,276.14,
NE,2018,4,279.54,279.09,
NE,2019,1,275.46,278.01,
NH,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1991,2,97.66,97.44,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1991,3,96.71,96.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1991,4,94.38,94.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1992,1,94.7,94.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1992,2,92.88,92.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1992,3,91.59,91.09,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1992,4,91.96,91.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1993,1,88.51,88.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1993,2,90.45,90.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1993,3,90.17,89.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1993,4,89.74,89.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1994,1,90.04,90.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1994,2,90.65,90.41,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1994,3,91.4,90.7,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1994,4,91.35,91.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1995,1,88.85,89.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1995,2,91.81,91.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1995,3,93.68,92.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1995,4,92.73,92.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
NH,1996,1,92.9,93.42,
NH,1996,2,94.03,93.77,
NH,1996,3,95.43,94.51,
NH,1996,4,94.55,94.58,
NH,1997,1,96.02,96.59,
NH,1997,2,97.31,97.03,
NH,1997,3,98.92,97.94,
NH,1997,4,100.06,100.07,
NH,1998,1,101.42,102.1,
NH,1998,2,104.71,104.37,
NH,1998,3,107.65,106.58,
NH,1998,4,108.88,108.82,
NH,1999,1,110.08,110.93,
NH,1999,2,115.88,115.47,
NH,1999,3,118.8,117.61,
NH,1999,4,121.09,120.92,
NH,2000,1,123.96,125.07,
NH,2000,2,129.35,128.87,
NH,2000,3,134.98,133.58,
NH,2000,4,140.22,140,
NH,2001,1,142.95,144.32,
NH,2001,2,150.25,149.68,
NH,2001,3,156.16,154.48,
NH,2001,4,158.31,158.08,
NH,2002,1,159.9,161.48,
NH,2002,2,167.81,167.14,
NH,2002,3,175.07,173.13,
NH,2002,4,178.73,178.55,
NH,2003,1,182.85,184.72,
NH,2003,2,188.32,187.4,
NH,2003,3,195.49,193.29,
NH,2003,4,198.98,198.97,
NH,2004,1,203.65,205.83,
NH,2004,2,210.45,209.13,
NH,2004,3,215.93,213.47,
NH,2004,4,219.7,219.9,
NH,2005,1,221.88,224.43,
NH,2005,2,231.5,229.73,
NH,2005,3,237.5,234.67,
NH,2005,4,235.49,235.91,
NH,2006,1,233.36,236.35,
NH,2006,2,238.6,236.55,
NH,2006,3,235.77,232.64,
NH,2006,4,229.71,230.19,
NH,2007,1,226.31,229.75,
NH,2007,2,227.78,225.59,
NH,2007,3,221.45,218.23,
NH,2007,4,213.65,214,
NH,2008,1,204.65,208.29,
NH,2008,2,204.53,202.51,
NH,2008,3,203.14,199.87,
NH,2008,4,190.61,190.75,
NH,2009,1,184.1,187.86,
NH,2009,2,187.44,185.56,
NH,2009,3,189.37,186.16,
NH,2009,4,185.53,185.39,
NH,2010,1,176.62,180.62,
NH,2010,2,185.18,183.39,
NH,2010,3,181.51,178.23,
NH,2010,4,177.53,177.26,
NH,2011,1,168.91,173.03,
NH,2011,2,172.46,170.68,
NH,2011,3,175.64,172.45,
NH,2011,4,170.01,169.74,
NH,2012,1,165.57,169.68,
NH,2012,2,171.59,169.76,
NH,2012,3,172.7,169.48,
NH,2012,4,176.16,176.1,
NH,2013,1,174.05,178.27,
NH,2013,2,184.04,181.94,
NH,2013,3,190.5,187.02,
NH,2013,4,187.07,187.24,
NH,2014,1,186.11,190.35,
NH,2014,2,195.16,192.95,
NH,2014,3,197.83,194.26,
NH,2014,4,196.07,196.46,
NH,2015,1,196.96,201.08,
NH,2015,2,207.55,205.23,
NH,2015,3,211.03,207.53,
NH,2015,4,208.31,208.66,
NH,2016,1,207.2,211.12,
NH,2016,2,217.82,215.64,
NH,2016,3,223.07,219.63,
NH,2016,4,221.1,221.31,
NH,2017,1,223.4,227.19,
NH,2017,2,227.42,225.46,
NH,2017,3,232.54,229.33,
NH,2017,4,235,234.88,
NH,2018,1,234.07,237.7,
NH,2018,2,240.9,239.16,
NH,2018,3,245.88,242.72,
NH,2018,4,247.07,246.69,
NH,2019,1,245.88,249.47,
NJ,1991,1,100,100,
NJ,1991,2,99.1,99.03,
NJ,1991,3,98.9,98.42,
NJ,1991,4,99.19,99,
NJ,1992,1,99.61,99.64,
NJ,1992,2,99.41,99.33,
NJ,1992,3,99.61,99.09,
NJ,1992,4,100.39,100.19,
NJ,1993,1,99.19,99.31,
NJ,1993,2,99.93,99.82,
NJ,1993,3,100.89,100.3,
NJ,1993,4,100.72,100.52,
NJ,1994,1,100.92,101.16,
NJ,1994,2,101.58,101.39,
NJ,1994,3,102.2,101.55,
NJ,1994,4,101.33,101.15,
NJ,1995,1,100.43,100.78,
NJ,1995,2,100.72,100.45,
NJ,1995,3,102.3,101.61,
NJ,1995,4,101.4,101.23,
NJ,1996,1,101.11,101.56,
NJ,1996,2,102.42,102.09,
NJ,1996,3,102.52,101.79,
NJ,1996,4,102.19,102.03,
NJ,1997,1,101.89,102.41,
NJ,1997,2,103.87,103.49,
NJ,1997,3,104.27,103.49,
NJ,1997,4,104.69,104.53,
NJ,1998,1,104.77,105.35,
NJ,1998,2,106.96,106.59,
NJ,1998,3,108.85,107.99,
NJ,1998,4,109.7,109.51,
NJ,1999,1,110.96,111.62,
NJ,1999,2,113.87,113.53,
NJ,1999,3,116.82,115.83,
NJ,1999,4,118.21,117.94,
NJ,2000,1,120.12,120.9,
NJ,2000,2,124.07,123.79,
NJ,2000,3,127.73,126.54,
NJ,2000,4,129.87,129.51,
NJ,2001,1,131.8,132.75,
NJ,2001,2,136.54,136.29,
NJ,2001,3,141.87,140.5,
NJ,2001,4,145.08,144.57,
NJ,2002,1,148.06,149.23,
NJ,2002,2,154.61,154.32,
NJ,2002,3,161.74,160.18,
NJ,2002,4,167.19,166.54,
NJ,2003,1,170.12,171.52,
NJ,2003,2,178,177.58,
NJ,2003,3,186.43,184.75,
NJ,2003,4,192.03,191.3,
NJ,2004,1,193.06,194.6,
NJ,2004,2,203.52,202.94,
NJ,2004,3,211.14,209.39,
NJ,2004,4,218,217.25,
NJ,2005,1,223.49,225.08,
NJ,2005,2,234.55,233.81,
NJ,2005,3,242.74,240.96,
NJ,2005,4,248.56,247.76,
NJ,2006,1,251.97,253.47,
NJ,2006,2,257.98,257.25,
NJ,2006,3,260.1,258.33,
NJ,2006,4,258.57,257.67,
NJ,2007,1,257.57,258.98,
NJ,2007,2,254.55,253.95,
NJ,2007,3,249.94,248.26,
NJ,2007,4,244.22,243.23,
NJ,2008,1,237.71,239.1,
NJ,2008,2,230.3,229.89,
NJ,2008,3,224.41,222.72,
NJ,2008,4,216.63,215.67,
NJ,2009,1,207.29,208.79,
NJ,2009,2,202.06,201.68,
NJ,2009,3,201.31,199.54,
